Code,Sample_ID,Sample_Date,Sample_Time,Gage_Ht,Temp,pH,Cond,PR_Remarks
2226,Q3,9/22/1989 0:00,1327,4.68,NA,NA,NA,
2227,QS,10/3/1989 0:00,1439,3.54,22,7.09,48,
2228,Q1,10/3/1989 0:00,903,9.76,NA,7.431,78,
2229,Q2,10/3/1989 0:00,918,0.54,NA,7.096,81,
2230,Q3,10/3/1989 0:00,933,4.4,NA,6.972,77,
2232,MPR,10/3/1989 0:00,NA,NA,NA,7.185,82,
2235,QPA,10/3/1989 0:00,1200,NA,22,7.053,62,
2236,QPB,10/3/1989 0:00,1205,NA,22,7.013,78,
2237,QT,10/5/1989 0:00,1430,NA,NA,7.379,86.5,only Na & K
2238,Q1,10/5/1989 0:00,1441,9.76,NA,7.414,100,only Na & K
2239,Q2,10/5/1989 0:00,1433,0.56,NA,7.273,81.5,only Na & K
2240,Q3,10/5/1989 0:00,1428,4.595,NA,7.219,83.5,only Na & K
2241,QS,10/10/1989 0:00,1150,3.42,22,6.996,59,
2242,Q1,10/10/1989 0:00,923,9.76,NA,7.219,94,
2243,Q2,10/10/1989 0:00,941,0.56,NA,7.33,98,
2244,Q3,10/10/1989 0:00,941,4.56,NA,7.005,90,
2245,QT,10/10/1989 0:00,1332,1.27,24,7.293,104,
2247,MPR,10/10/1989 0:00,1044,0.88,NA,7.034,102,
2250,QPA,10/10/1989 0:00,1113,NA,22,7.148,90.2,
2251,QPB,10/10/1989 0:00,1103,NA,22,6.799,76,
2252,QS,10/17/1989 0:00,1155,3.38,19.5,7.358,NA,
2253,Q1,10/17/1989 0:00,918,9.74,NA,7.517,113.5,
2254,Q2,10/17/1989 0:00,931,0.08,NA,7.468,112,
2255,Q3,10/17/1989 0:00,946,4.56,NA,7.576,111,
2256,QT,10/17/1989 0:00,1510,1.26,20,7.71,126,
2258,QPA,10/17/1989 0:00,1248,NA,19.5,7.599,116,
2259,QPB,10/17/1989 0:00,1235,NA,19.5,7.03,91,
2262,QS,10/24/1989 0:00,NA,NA,NA,6.953,63.5,blank gage datum
2263,Q1,10/24/1989 0:00,1000,9.74,NA,7.329,91,
2264,Q2,10/24/1989 0:00,918,0.08,NA,6.943,95,
2265,Q3,10/24/1989 0:00,949,4.54,NA,7.292,100,
2266,QT,10/24/1989 0:00,NA,NA,NA,7.085,99,blank gage datum
2268,MPR,10/24/1989 0:00,NA,NA,NA,6.93,125,
2269,QPA,10/24/1989 0:00,NA,NA,NA,6.722,75,
2270,QPB,10/24/1989 0:00,NA,NA,NA,7.233,93,
2296,QS,10/31/1989 0:00,1312,3.18,22,7.09,67,
2297,Q1,10/31/1989 0:00,NA,NA,NA,7.038,100.3,blank gage datum
2298,Q2,10/31/1989 0:00,NA,NA,NA,7.193,110.2,blank gage datum
2299,Q3,10/31/1989 0:00,NA,NA,NA,7.259,110.4,blank gage datum
2300,QT,10/31/1989 0:00,1425,1.26,24,7.602,110.1,
2302,QPA,10/31/1989 0:00,1340,NA,22,7.166,100.1,
2303,QPB,10/31/1989 0:00,1230,NA,22,7.2,90.2,
2306,QS,11/7/1989 0:00,NA,NA,NA,NA,NA,blank gage datum
2307,Q1,11/7/1989 0:00,954,NA,NA,NA,NA,blank gage datum
2308,Q2,11/7/1989 0:00,927,NA,NA,NA,NA,blank gage datum
2309,Q3,11/7/1989 0:00,939,NA,NA,NA,NA,blank gage datum
2310,QT,11/7/1989 0:00,NA,NA,NA,NA,NA,blank gage datum
2312,QPA,11/7/1989 0:00,NA,NA,NA,NA,NA,
2313,QPB,11/7/1989 0:00,NA,NA,NA,NA,NA,
2316,MPR,11/7/1989 0:00,1029,NA,NA,NA,NA,
2317,Q1,11/8/1989 0:00,1210,NA,NA,7.003,104,blank gage datum
2318,Q2,11/8/1989 0:00,1200,0.15,NA,7.077,103.9,
2319,Q3,11/8/1989 0:00,1200,4.72,NA,6.917,108,
2320,Q1,9/20/1989 0:00,1207,9.885,NA,NA,NA,only sediments
2321,Q2,9/20/1989 0:00,1045,0.62,NA,NA,NA,only sediments
2322,Q3,9/20/1989 0:00,1115,4.72,NA,NA,NA,only sediments
2323,QS,11/14/1989 0:00,1035,3.6,21,6.584,62,
2324,Q1,11/14/1989 0:00,908,9.74,NA,7.545,100,
2325,Q2,11/14/1989 0:00,920,0.12,NA,7.015,105,
2326,Q3,11/14/1989 0:00,1104,NA,NA,7.236,100,
2327,QT,11/14/1989 0:00,1310,1.28,23,7.67,120,
2329,QPA,11/14/1989 0:00,1120,NA,22,7.322,97.5,
2330,QPB,11/14/1989 0:00,1110,NA,22,7.556,76,
2333,MPR,11/14/1989 0:00,1109,1.2,NA,7.828,98,
2350,QS,11/21/1989 0:00,NA,NA,NA,NA,NA,blank gage datum
2351,Q1,11/21/1989 0:00,956,9.74,NA,NA,NA,
2352,Q2,11/21/1989 0:00,920,0.1,NA,NA,NA,
2353,Q3,11/21/1989 0:00,910,4.46,NA,NA,NA,
2355,QT,11/21/1989 0:00,NA,NA,NA,NA,NA,blank gage datum
2356,QPA,11/21/1989 0:00,NA,NA,NA,NA,NA,
2357,QPB,11/21/1989 0:00,NA,NA,NA,NA,NA,
2360,MPR,11/21/1989 0:00,1132,0.58,NA,NA,NA,
2365,QS,11/28/1989 0:00,1320,3,21,7.102,73,
2366,Q1,11/28/1989 0:00,853,9.74,NA,7.315,110.1,
2367,Q2,11/28/1989 0:00,912,0.12,NA,7.125,114,
2368,Q3,11/28/1989 0:00,931,4.46,NA,7.22,107,
2369,QT,11/28/1989 0:00,1129,1.27,22,7.64,134,
2371,QPA,11/28/1989 0:00,1300,NA,21,7.727,112,
2372,QPB,11/28/1989 0:00,1250,NA,21,7.206,86,
2373,MPR,11/28/1989 0:00,1009,0.82,NA,7.445,127,
2376,QS,12/5/1989 0:00,1032,2.78,20,7.29,63.5,
2377,Q1,12/5/1989 0:00,914,9.74,NA,7.243,98,
2378,Q2,12/5/1989 0:00,858,0.08,NA,7.617,92,
2379,Q3,12/5/1989 0:00,932,4.4,NA,7.468,86,
2380,QT,12/5/1989 0:00,1250,1.25,22,7.772,110.3,
2382,QPA,12/5/1989 0:00,1135,NA,21,7.74,97,
2383,QPB,12/5/1989 0:00,1122,NA,21,7.54,80,
2384,MPR,12/5/1989 0:00,1008,0.7,NA,7.316,108, NO3=0 removed by DAS 5/94
2387,QS,12/12/1989 0:00,1050,3.18,21.5,6.14,47.8,
2388,Q1,12/12/1989 0:00,956,9.74,NA,7.04,81.8,
2389,Q2,12/12/1989 0:00,920,0.1,NA,6.78,84.5,
2390,Q3,12/12/1989 0:00,910,4.46,NA,6.74,80.8, NO3=0 removed by DAS 5/94
2391,QT,12/12/1989 0:00,1210,1.27,23,7.02,92.8,
2393,QPA,12/12/1989 0:00,1025,NA,21.5,6.65,78.2, NO3=0 removed by DAS 5/94
2394,QPB,12/12/1989 0:00,1035,NA,21.5,6.75,64.6, NO3=0 removed by DAS 5/94
2395,MPR,12/12/1989 0:00,1132,0.58,NA,7.03,85,
2415,QS,12/19/1989 0:00,12,2.3,21,6.35,48.9,
2416,Q1,12/19/1989 0:00,923,9.7,NA,7.01,81.2,
2417,Q2,12/19/1989 0:00,903,0.08,NA,7.22,81.4,
2418,Q3,12/19/1989 0:00,937,4.32,NA,7.25,79.7,
2419,QT,12/19/1989 0:00,950,1.26,21.5,6.58,97.8,
2421,QPA,12/19/1989 0:00,1130,NA,21,6.81,84.1,
2422,QPB,12/19/1989 0:00,1135,NA,21,6.91,69.4,
2423,MPR,12/19/1989 0:00,NA,NA,NA,NA,NA,
2426,QS,12/26/1989 0:00,1215,2.26,21,7.29,51.3,
2427,Q1,12/26/1989 0:00,915,9.72,NA,6.71,81.8,
2428,Q2,12/26/1989 0:00,911,0.02,NA,6.93,81.4,
2429,Q3,12/26/1989 0:00,902,4.24,NA,6.92,78.3,
2430,QT,12/26/1989 0:00,1201,1.26,22,6.69,99.5,
2432,QPA,12/26/1989 0:00,1230,NA,21,7.3,86.2,
2433,QPB,12/26/1989 0:00,1235,NA,21,7.35,71.9,
2434,MPR,12/26/1989 0:00,1005,0.58,NA,7.36,97.2,
2437,QS,1/2/1990 0:00,1120,3.86,21,6.66,58.8,
2438,Q1,1/2/1990 0:00,936,9.76,NA,6.78,97.3,
2439,Q2,1/2/1990 0:00,920,0.12,NA,6.49,100,
2440,Q3,1/2/1990 0:00,1004,4.66,NA,6.78,102.1,
2441,QT,1/2/1990 0:00,1001,1.31,22,6.7,89.9,
2443,QPA,1/2/1990 0:00,1110,NA,21,6.76,60.6,
2444,QPB,1/2/1990 0:00,1105,NA,21,6.76,78.8,
2445,MPR,1/2/1990 0:00,1037,1.79,NA,6.88,110.6,
2448,QS,1/9/1990 0:00,1015,2.9,19,6.5,49.2,
2449,Q1,1/9/1990 0:00,916,9.68,NA,7.22,81,
2450,Q2,1/9/1990 0:00,906,0.06,NA,7.29,78.2,
2451,Q3,1/9/1990 0:00,930,4.44,NA,7.25,79.6,
2452,QT,1/9/1990 0:00,1045,1.23,20,6.93,95.5,
2454,QPA,1/9/1990 0:00,1035,NA,20,7.06,77.9,
2455,QPB,1/9/1990 0:00,1030,NA,20,6.98,64,
2456,MPR,1/9/1990 0:00,1021,0.7,NA,7.41,91.1,
2477,QT,1/16/1990 0:00,1230,1.3,22,7.26,98.3,
2478,QS,1/16/1990 0:00,1105,3.34,20,6.36,52.5,
2479,Q1,1/16/1990 0:00,930,9.7,NA,6.96,80.7,
2480,Q2,1/16/1990 0:00,921,0.08,NA,7.04,79.2,
2481,Q3,1/16/1990 0:00,957,4.44,NA,6.7,79,
2482,MPR,1/16/1990 0:00,1016,1.18,NA,7.1,88,
2485,QPA,1/16/1990 0:00,1120,NA,21,6.77,77.8,
2486,QPB,1/16/1990 0:00,1125,NA,21,6.91,64.9,
2488,QS,1/23/1990 0:00,1130,3.27,19.5,6.71,44.7,
2489,Q1,1/23/1990 0:00,918,9.7,NA,6.69,78.2,
2490,Q2,1/23/1990 0:00,912,0.08,NA,6.93,76.8,
2491,Q3,1/23/1990 0:00,934,4.44,NA,7.08,77.3,
2493,QT,1/23/1990 0:00,1010,1.25,20.5,6.73,80.2,
2494,QPA,1/23/1990 0:00,1115,NA,20,6.97,68.7,
2495,QPB,1/23/1990 0:00,1110,NA,20,6.97,56,
2496,MPR,1/23/1990 0:00,957,1.76,NA,7.23,78.2,
2499,QT,1/25/1990 0:00,1307,1.4,21.5,6.93,72,
2500,QS,1/25/1990 0:00,1150,4.7,20,6.26,46.8,
2501,QP,1/25/1990 0:00,1258,NA,21,7,57.7,
2502,QS,1/30/1990 0:00,1030,3.35,19.5,6.85,48.4,
2503,Q1,1/30/1990 0:00,858,9.7,NA,7.07,79.6,
2504,Q2,1/30/1990 0:00,916,0.08,NA,7.15,78.7,
2505,Q3,1/30/1990 0:00,911,4.44,NA,7.19,81,
2506,QT,1/30/1990 0:00,1105,1.28,21,6.75,85.1,
2508,MPR,1/30/1990 0:00,1011,1.28,NA,7.28,82.7,
2509,QPA,1/30/1990 0:00,1100,NA,20,6.95,81.6,
2510,QPB,1/30/1990 0:00,1110,NA,20,6.82,47.8,
2534,QS,2/6/1990 0:00,1103,3.05,19,6.34,68.6,
2535,Q1,2/6/1990 0:00,928,9.7,NA,7.36,117.7,
2536,Q2,2/6/1990 0:00,859,0.08,NA,7.16,118.4,
2537,Q3,2/6/1990 0:00,914,4.42,NA,7.09,114.2,
2538,QT,2/6/1990 0:00,NA,NA,NA,7.29,129.6,blank gage datum
2539,MPR,2/6/1990 0:00,1023,NA,NA,7.46,138.5,
2541,QPA,2/6/1990 0:00,1050,NA,19.5,6.9,94.9,
2542,QPB,2/6/1990 0:00,1045,NA,19.5,6.9,87.6,
2545,QS,2/13/1990 0:00,1100,3.1,20,6.69,61.7,
2546,Q1,2/13/1990 0:00,911,9.7,NA,6.98,102.9,
2547,Q2,2/13/1990 0:00,840,0.08,NA,6.91,103.5,
2548,Q3,2/13/1990 0:00,854,4.42,NA,NA,102.3,
2549,QT,2/13/1990 0:00,1315,1.26,22,6.58,115.8,
2550,MPR,2/13/1990 0:00,959,NA,NA,7.07,108.1,
2552,QPA,2/13/1990 0:00,1035,NA,20,6.82,85.1,
2553,QPB,2/13/1990 0:00,1045,NA,20,6.77,77.4,
2556,QS,2/14/1990 0:00,905,5.1,19,6.09,45.9,ONLY SEDIMENTS
2557,QT,2/14/1990 0:00,920,1.34,21,7.18,71.7,ONLY SEDIMENTS
2558,QP,2/14/1990 0:00,910,NA,20,6.6,55.8,ONLY SEDIMENTS
2559,QS,2/20/1990 0:00,1245,3.48,20,6.43,49.2,
2560,Q1,2/20/1990 0:00,931,9.72,NA,6.98,83.7,
2561,Q2,2/20/1990 0:00,913,0.08,NA,7.32,82.9,
2562,Q3,2/20/1990 0:00,959,4.46,NA,7.29,72.3,
2563,QT,2/20/1990 0:00,1110,1.29,21,7.42,87.9,
2564,MPR,2/20/1990 0:00,1031,NA,NA,7.24,84.2,
2566,QPA,2/20/1990 0:00,1230,NA,20,6.93,73,
2567,QPB,2/20/1990 0:00,1235,NA,20,6.77,60.7,
2570,QT,2/15/1990 0:00,NA,NA,NA,NA,NA,"Muestreo Especial (solo para analisis de K,NO2/NO3"
2571,QT,2/16/1990 0:00,NA,NA,NA,NA,NA,"Muestreo Especial (solo para analisis de K,NO2/NO3"
2597,QS,2/27/1990 0:00,205,3.45,19.5,6.9,50,
2598,Q1,2/27/1990 0:00,801,9.72,NA,7.12,81,
2599,Q2,2/27/1990 0:00,858,0.08,NA,7.1,80.5,
2600,Q3,2/27/1990 0:00,935,4.46,NA,6.95,78.8,
2602,MPR,2/27/1990 0:00,1016,1.56,NA,6.63,82.3,
2603,QT,2/27/1990 0:00,940,1.29,21,6.88,90.9,
2604,QPA,2/27/1990 0:00,150,NA,20,7.15,72.2,
2605,QPB,2/27/1990 0:00,145,NA,20,7.1,60.1,
2608,QS,3/6/1990 0:00,1125,3.14,20,7.28,60.1,
2609,Q1,3/6/1990 0:00,920,9.72,NA,7.06,105.4,
2610,Q2,3/6/1990 0:00,910,0.08,NA,7.32,103.8,
2611,Q3,3/6/1990 0:00,859,4.4,NA,7.31,99.9,
2612,MPR,3/6/1990 0:00,1031,1.26,NA,7.44,108.5,
2613,QT,3/6/1990 0:00,1054,1.26,21,7.36,111.7,
2614,QPA,3/6/1990 0:00,1055,NA,20,6.95,84.9,
2615,QPB,3/6/1990 0:00,1100,NA,20,7.01,77.8,
2619,QS,3/13/1990 0:00,950,5.8,20,6.46,36.4,
2620,Q1,3/13/1990 0:00,941,9.94,NA,6.67,73.2,
2621,Q2,3/13/1990 0:00,930,0.28,NA,6.72,78.1,
2622,Q3,3/13/1990 0:00,1000,4.9,NA,7.02,84.2,
2623,QT,3/13/1990 0:00,1108,1.54,21,6.86,61.5,
2625,QPA,3/13/1990 0:00,1010,NA,20,6.55,52.4,
2626,QPB,3/13/1990 0:00,1005,NA,20,6.23,46.1,
2627,MPR,3/13/1990 0:00,1053,3.8,NA,6.77,63.2,
2654,QS,3/20/1990 0:00,1215,3.68,21,6.7,53.7,
2655,Q1,3/20/1990 0:00,930,9.78,NA,7.11,98.1,
2656,Q2,3/20/1990 0:00,921,0.14,NA,7.27,101.4,
2657,Q3,3/20/1990 0:00,946,4.52,NA,6.99,93.2,
2659,QT,3/20/1990 0:00,1100,1.3,21,7.05,99.5,
2660,MPR,3/20/1990 0:00,1020,1.74,NA,7.21,98.4,
2661,QPA,3/20/1990 0:00,1155,NA,20,7.24,83.3,
2662,QPB,3/20/1990 0:00,1150,NA,20,6.97,69.2,
2665,QS,3/27/1990 0:00,NA,NA,NA,NA,NA, No data sheet for this sample
2666,Q1,3/27/1990 0:00,NA,NA,NA,NA,NA, No data sheet for this sample
2667,Q2,3/27/1990 0:00,NA,NA,NA,NA,NA, No data sheet for this sample
2668,Q3,3/27/1990 0:00,NA,NA,NA,NA,NA, No data sheet for this sample
2670,QT,3/27/1990 0:00,NA,NA,NA,NA,NA, No data sheet for this sample
2671,MPR,3/27/1990 0:00,NA,NA,NA,NA,NA,
2672,QPA,3/27/1990 0:00,NA,NA,NA,NA,NA,
2673,QPB,3/27/1990 0:00,NA,NA,NA,NA,NA,
2732,QS,4/3/1990 0:00,1046,3.56,NA,7.02,59.3,
2733,QT,4/3/1990 0:00,930,1.32,NA,7.08,112,
2734,Q1,4/3/1990 0:00,902,9.74,NA,7.21,97.2,
2735,Q2,4/3/1990 0:00,852,0.1,NA,7.27,101.7,
2736,Q3,4/3/1990 0:00,845,4.44,NA,7.12,96.3,
2737,MPR,4/3/1990 0:00,942,1.66,NA,7.54,99.1,
2739,QPA,4/3/1990 0:00,1027,NA,NA,7.34,92.3,
2740,QPB,4/3/1990 0:00,1031,NA,NA,7.17,75.6,
2933,QS,4/10/1990 0:00,NA,3.76,20.5,7.06,56.1,
2934,QT,4/10/1990 0:00,1116,1.25,22.5,6.95,117.4,
2935,Q1,4/10/1990 0:00,904,9.74,NA,7.23,103.6,
2936,Q2,4/10/1990 0:00,851,0.08,NA,7.29,106.7,
2937,Q3,4/10/1990 0:00,918,4.36,NA,7.25,99.6,
2939,MPR,4/10/1990 0:00,954,1.56,NA,7.53,108.9,
2940,QPA,4/10/1990 0:00,1054,NA,21,7.13,99.7,
2941,QPB,4/10/1990 0:00,1059,NA,21,7.23,81.3,
2987,QS,4/17/1990 0:00,1005,3.44,NA,6.92,63,
2988,QT,4/17/1990 0:00,947,1.24,NA,7.05,118.9,
2989,Q1,4/17/1990 0:00,901,9.72,NA,7.28,105.8,
2990,Q2,4/17/1990 0:00,852,0.08,NA,7.23,106.8,
2991,Q3,4/17/1990 0:00,930,4.34,NA,7.09,103.1,
2993,MPR,4/17/1990 0:00,959,1.52,NA,7.25,104.4,
2994,QPA,4/17/1990 0:00,1022,NA,NA,7.09,100.5,
2995,QPB,4/17/1990 0:00,1018,NA,NA,7.05,80.3,
2998,QS,4/24/1990 0:00,NA,NA,NA,NA,NA, No data sheet for this sample
2999,QT,4/24/1990 0:00,NA,NA,NA,NA,NA, No data sheet for this sample
3000,Q1,4/24/1990 0:00,NA,NA,NA,NA,NA, No data sheet for this sample
3001,Q2,4/24/1990 0:00,NA,NA,NA,NA,NA," NO3=0 removed by DAS 5/94, no data sheet for this"
3002,Q3,4/24/1990 0:00,NA,NA,NA,NA,NA," NO3=0 removed by DAS 5/94, no data sheet for this"
3003,MPR,4/24/1990 0:00,NA,NA,NA,NA,NA, NO3=0 removed by DAS 5/94
3005,QPA,4/24/1990 0:00,NA,NA,NA,NA,NA,
3006,QPB,4/24/1990 0:00,NA,NA,NA,NA,NA,
3009,Q1,4/25/1990 0:00,1030,NA,NA,6.089,53.5,Special sample / Gage over maximum
3010,Q2,4/25/1990 0:00,1023,1,NA,6.383,65.5,Special sample
3011,Q3,4/25/1990 0:00,1020,6.4,NA,6.902,46,Special sample
3012,QS,4/25/1990 0:00,NA,NA,NA,NA,NA,"Special sample, blank gage datum"
3013,QT,4/25/1990 0:00,NA,NA,NA,NA,NA,"Special sample, blank gage datum"
3015,QP,4/25/1990 0:00,NA,NA,NA,NA,NA,Special sample
3016,Q1,4/26/1990 0:00,915,9.76,NA,7.41,86,Special sample
3017,Q2,4/26/1990 0:00,900,0.2,NA,7.709,80,Special sample
3018,Q3,4/26/1990 0:00,931,4.6,NA,7.7,75,Special sample
3019,Q1,4/25/1990 0:00,1002,NA,NA,6.645,43,Special sample / Gage over maximum
3020,Q2,4/25/1990 0:00,951,NA,NA,6.204,39,Special sample
3021,Q3,4/25/1990 0:00,941,6.4,NA,6.289,36,Special sample
3022,Q1,4/25/1990 0:00,217,NA,NA,6.924,40,Special sample /Gage over the ruler
3023,Q2,4/25/1990 0:00,212,NA,NA,6.946,36.8,Special sample
3024,Q3,4/25/1990 0:00,214,7.6,NA,6.214,37,Special sample
3029,QS,5/1/1990 0:00,1019,3.38,20.5,7.03,53.9,
3030,QT,5/1/1990 0:00,1217,1.26,22.5,7.36,102.9,
3031,Q1,5/1/1990 0:00,857,9.76,NA,7.31,98.1,
3032,Q2,5/1/1990 0:00,911,0.14,NA,7.4,98.9,
3033,Q3,5/1/1990 0:00,924,4.46,NA,7.28,92.4,
3034,MPR,5/1/1990 0:00,1005,1.84,NA,7.28,98.6,
3036,QPA,5/1/1990 0:00,1034,NA,21,7.11,83.3,
3037,QPB,5/1/1990 0:00,1037,NA,21,6.86,73,
3208,QS,5/8/1990 0:00,1025,2.98,22,6.96,60.8,
3209,Q1,5/8/1990 0:00,857,9.74,NA,7.17,102.3,
3210,Q2,5/8/1990 0:00,850,0.1,NA,7.3,104.2, NO3=0 removed by DAS 5/94
3211,Q3,5/8/1990 0:00,916,4.42,NA,7.24,100.1, NO3=0 removed by DAS 5/94
3212,QT,5/8/1990 0:00,1100,1.24,23,7.29,122.8,
3213,MPR,5/8/1990 0:00,938,1.68,NA,7.29,112.3,
3215,QPA,5/8/1990 0:00,1008,NA,22,6.97,101.6,
3216,QPB,5/8/1990 0:00,1012,NA,22,7.05,84.9,
3219,Q1,5/10/1990 0:00,910,9.94,NA,6.65,65.8,"Special sampling  "" HIGH FLOW """
3220,Q2,5/10/1990 0:00,859,0.28,NA,6.85,71.4,"Special sampling  "" HIGH FLOW """
3221,Q3,5/10/1990 0:00,922,4.76,NA,6.84,70.6,"Special sampling  "" HIGH FLOW """
3222,Q1,5/15/1990 0:00,843,9.74,NA,7.21,96.1,
3223,Q2,5/15/1990 0:00,855,0.1,NA,7.34,95.8,
3224,Q3,5/15/1990 0:00,902,4.44,NA,7.21,90.2,
3225,QPA,5/15/1990 0:00,1010,NA,21,7.08,77.3,
3226,QPB,5/15/1990 0:00,1015,NA,21,6.77,62.5,
3230,MPR,5/15/1990 0:00,946,2.2,NA,7.27,87.8,
3231,QT,5/15/1990 0:00,910,1.28,22,7.06,44.4,
3232,QS,5/15/1990 0:00,1025,3.86,20.5,6.82,50.7,
3233,QS,5/10/1990 0:00,NA,NA,NA,NA,NA, blank gage datum
3234,QS,5/22/1990 0:00,1017,2.98,22,6.69,60.1,
3235,QT,5/22/1990 0:00,1209,1.26,24.5,7.15,118.4,
3236,Q1,5/22/1990 0:00,907,9.74,24,7.03,109.7,PH in field = 8.3
3237,Q2,5/22/1990 0:00,855,0.08,24,7.21,110.5,PH in field = 8.5
3238,Q3,5/22/1990 0:00,918,4.4,24,7.24,104.3,PH in field = 8.2
3239,MPR,5/22/1990 0:00,1002,1.7,26,7.5,116.1,PH in field = 8.8
3241,QPA,5/22/1990 0:00,954,NA,22,7.17,100.1,
3242,QPB,5/22/1990 0:00,1001,NA,22,6.97,81.8,
3341,QS,5/29/1990 0:00,1026,2.98,23,6.62,62.8,
3342,QT,5/29/1990 0:00,1210,1.25,24,7.02,125.4,
3343,Q1,5/29/1990 0:00,855,9.74,24,6.82,103.6,PH in field = 8.1
3344,Q2,5/29/1990 0:00,845,0.12,24,6.9,105.2,PH in field = 8.2
3345,Q3,5/29/1990 0:00,911,4.48,24,6.91,95.8,PH in field = 8.1
3346,MPR,5/29/1990 0:00,944,2,25,7.15,107.2,PH in field = 8.5
3348,QPA,5/29/1990 0:00,1012,NA,23,6.72,101.9,
3349,QPB,5/29/1990 0:00,1016,NA,23,6.78,84.4,
3448,QS,6/5/1990 0:00,953,3.78,22,6.39,55.5,Rain & Dirt Water
3449,QT,6/5/1990 0:00,1012,1.27,23,7.15,111.5,Rain
3450,Q1,6/5/1990 0:00,830,9.76,24,6.98,98.1,"pH in field = 7.9, NO3=0 removed by DAS 5/94"
3451,Q2,6/5/1990 0:00,822,0.12,24,7.16,100.1,pH in field = 8.2
3452,Q3,6/5/1990 0:00,849,4.48,24,6.9,92.8,pH in field = 7.9
3453,MPR,6/5/1990 0:00,930,2.14,24,7.27,98,pH in field = 8.4
3455,QPA,6/5/1990 0:00,930,NA,22,6.96,87.2,Rain
3456,QPB,6/5/1990 0:00,938,NA,22,6.69,68.1,Rain & Dirt Water
3459,QS,6/5/1990 0:00,1225,4.72,22,7.02,46,Hight Flow Special Sample
3460,QT,6/5/1990 0:00,1246,1.34,23,7.24,98.5,Hight Flow Special Sample
3461,QP,6/5/1990 0:00,1240,NA,23,7.16,72.1,Hight Flow Special Sample
3462,QS,6/12/1990 0:00,1052,3.11,23,6.92,55.6,
3463,QT,6/12/1990 0:00,844,1.26,23,6.97,100.9,
3464,Q1,6/12/1990 0:00,830,9.74,24,7.02,103.2,pH in field = 7.8
3465,Q2,6/12/1990 0:00,820,0.12,24,7.25,102.3,pH in field = 7.8
3466,Q3,6/12/1990 0:00,846,4.46,24,7.19,94.5,pH in field = 7.8
3467,MPR,6/12/1990 0:00,928,2.06,25,7.34,103.7,pH in field = 8.4
3469,QPA,6/12/1990 0:00,1031,NA,22.5,7.11,87,
3470,QPB,6/12/1990 0:00,1027,NA,22.5,6.91,73.5,
3473,QS,6/19/1990 0:00,1030,2.98,22,6.96,55.9,
3474,QT,6/19/1990 0:00,1310,1.26,24,7.53,114.6,
3475,Q1,6/19/1990 0:00,850,9.74,24,7.1,97.1,Field pH = 6.4
3476,Q2,6/19/1990 0:00,837,0.17,24,7.2,101.9,Field pH = 8.3
3477,Q3,6/19/1990 0:00,931,4.46,24,7.11,91.8,Field pH = 7.6
3478,MPR,6/19/1990 0:00,1005,2.12,25,7.4,102.4,Field pH = 7.7
3480,QPA,6/19/1990 0:00,1000,NA,23,6.98,93.4,
3481,QPB,6/19/1990 0:00,1015,NA,22,7.02,79.7,
3484,QS,6/26/1990 0:00,1024,3.76,22,6.72,43.3,
3485,QT,6/26/1990 0:00,813,1.34,23.5,6.96,79.5,
3486,Q1,6/26/1990 0:00,823,9.76,24,7.08,89.9,Field pH = 7.3
3487,Q2,6/26/1990 0:00,814,0.14,24,7.17,88,Field pH = 7.3
3488,Q3,6/26/1990 0:00,844,4.54,24,6.94,79.9,Field pH = 7.3
3489,MPR,6/26/1990 0:00,1001,2.4,25,6.72,72.1,Field pH = 7.2
3491,QPA,6/26/1990 0:00,1003,NA,22,6.85,68.1,
3492,QPB,6/26/1990 0:00,1007,NA,22,6.8,55.5,
3495,QS,7/3/1990 0:00,1026,2.85,22,6.87,56.4,
3496,QT,7/3/1990 0:00,945,1.26,23,7.17,111.8,
3497,Q1,7/3/1990 0:00,848,9.74,NA,7.29,102.8,
3498,Q2,7/3/1990 0:00,837,0.1,NA,7.46,106.4,
3499,Q3,7/3/1990 0:00,918,4.4,NA,7.35,94.7,
3500,MPR,7/3/1990 0:00,938,2,NA,7.55,102.3,
3502,QPA,7/3/1990 0:00,1059,NA,23,7.27,91.5,
3503,QPB,7/3/1990 0:00,1055,NA,22.5,7.03,76.6,
3506,QS,7/10/1990 0:00,1046,3.04,22,6.99,53.6,
3507,QT,7/10/1990 0:00,1115,1.28,23,7.29,110,
3508,Q1,7/10/1990 0:00,854,9.74,23,7.23,100.3,Field pH = 7.9
3509,Q2,7/10/1990 0:00,843,0.1,23,7.24,100.2,Field pH = 7.9
3510,Q3,7/10/1990 0:00,919,4.46,23,7.01,94.1,Field pH = 7.6
3511,MPR,7/10/1990 0:00,1011,2.06,23,7.58,102.9,Field pH = 7.8
3513,QPA,7/10/1990 0:00,1025,NA,22.5,7.15,91.3,
3514,QPB,7/10/1990 0:00,1026,NA,22,6.78,74.2,
3517,QS,7/6/1990 0:00,NA,NA,NA,NA,NA,"SPECIAL SAMPLING (HF), No data sheet for this samp"
3518,QT,7/6/1990 0:00,NA,NA,NA,NA,NA,"SPECIAL SAMPLING (HF), No data sheet for this samp"
3519,QP,7/6/1990 0:00,NA,NA,NA,NA,NA,SPECIAL SAMPLING (HF)
3520,QS,7/17/1990 0:00,128,3,23,6.99,57.4,SUNNY
